ticker,report_date,fiscal_year,accession_number,metric_name,status,value,validation_reason,is_primary_root_item,root_metrics,root_causes
CRWD,2023-01-31,2023,0001535527-23-000008,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,current_debt;current_debt_prior,current_debt::zero_inference_role_not_found;current_debt_prior::zero_inference_role_not_found
CRWD,2023-01-31,2023,0001535527-23-000008,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'REVIEW_REQUIRED', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,pretax_income;current_debt;current_debt_prior,pretax_income::row_not_found;current_debt::zero_inference_role_not_found;current_debt_prior::zero_inference_role_not_found
CRWD,2024-01-31,2024,0001535527-24-000007,current_debt,REVIEW_REQUIRED,,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,True,current_debt,current_debt::zero_inference_role_not_found
CRWD,2024-01-31,2024,0001535527-24-000007,total_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'current_debt': 'REVIEW_REQUIRED', 'long_term_debt': 'PASS'}",False,current_debt,current_debt::zero_inference_role_not_found
CRWD,2024-01-31,2024,0001535527-24-000007,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,current_debt,current_debt::zero_inference_role_not_found
CRWD,2024-01-31,2024,0001535527-24-000007,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,current_debt,current_debt::zero_inference_role_not_found
CRWD,2024-01-31,2024,0001535527-24-000007,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,current_debt;current_debt_prior,current_debt::zero_inference_role_not_found;current_debt_prior::zero_inference_role_not_found
CRWD,2024-01-31,2024,0001535527-24-000007,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'PASS', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,current_debt;current_debt_prior,current_debt::zero_inference_role_not_found;current_debt_prior::zero_inference_role_not_found
CRWD,2025-01-31,2025,0001535527-25-000009,current_debt,REVIEW_REQUIRED,,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,True,current_debt,current_debt::zero_inference_role_not_found
CRWD,2025-01-31,2025,0001535527-25-000009,effective_tax_rate,REVIEW_REQUIRED,1.3043239080206843,"שיעור המס האפקטיבי המדווח (1.3043239080206843) מחוץ לטווח הסביר [0, 1].",True,effective_tax_rate,effective_tax_rate::outside_plausible_range
CRWD,2025-01-31,2025,0001535527-25-000009,total_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'current_debt': 'REVIEW_REQUIRED', 'long_term_debt': 'PASS'}",False,current_debt,current_debt::zero_inference_role_not_found
CRWD,2025-01-31,2025,0001535527-25-000009,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,current_debt,current_debt::zero_inference_role_not_found
CRWD,2025-01-31,2025,0001535527-25-000009,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,current_debt,current_debt::zero_inference_role_not_found
CRWD,2025-01-31,2025,0001535527-25-000009,nopat,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'operating_income': 'PASS', 'effective_tax_rate': 'REVIEW_REQUIRED'}",False,effective_tax_rate,effective_tax_rate::outside_plausible_range
CRWD,2025-01-31,2025,0001535527-25-000009,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,current_debt;current_debt_prior,current_debt::zero_inference_role_not_found;current_debt_prior::zero_inference_role_not_found
CRWD,2025-01-31,2025,0001535527-25-000009,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'REVIEW_REQUIRED', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,effective_tax_rate;current_debt;current_debt_prior,effective_tax_rate::outside_plausible_range;current_debt::zero_inference_role_not_found;current_debt_prior::zero_inference_role_not_found
CRWD,2026-01-31,2026,0001535527-26-000010,current_debt,REVIEW_REQUIRED,,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,True,current_debt,current_debt::zero_inference_role_not_found
CRWD,2026-01-31,2026,0001535527-26-000010,short_term_investments,REVIEW_REQUIRED,,לא נמצאה אף שורת 'short_term_investments' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True,short_term_investments,short_term_investments::row_not_found
CRWD,2026-01-31,2026,0001535527-26-000010,effective_tax_rate,REVIEW_REQUIRED,,Pretax Income אינו חיובי (-126989000.0) — לא ניתן לחשב שיעור מס אפקטיבי מהימן.,True,effective_tax_rate,effective_tax_rate::pretax_income_not_positive
CRWD,2026-01-31,2026,0001535527-26-000010,total_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'current_debt': 'REVIEW_REQUIRED', 'long_term_debt': 'PASS'}",False,current_debt,current_debt::zero_inference_role_not_found
CRWD,2026-01-31,2026,0001535527-26-000010,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'REVIEW_REQUIRED'}",False,current_debt;short_term_investments,current_debt::zero_inference_role_not_found;short_term_investments::row_not_found
CRWD,2026-01-31,2026,0001535527-26-000010,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'REVIEW_REQUIRED'}",False,current_debt;short_term_investments,current_debt::zero_inference_role_not_found;short_term_investments::row_not_found
CRWD,2026-01-31,2026,0001535527-26-000010,nopat,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'operating_income': 'PASS', 'effective_tax_rate': 'REVIEW_REQUIRED'}",False,effective_tax_rate,effective_tax_rate::pretax_income_not_positive
CRWD,2026-01-31,2026,0001535527-26-000010,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,current_debt;short_term_investments;current_debt_prior;short_term_investments_prior,current_debt::zero_inference_role_not_found;short_term_investments::row_not_found;current_debt_prior::zero_inference_role_not_found;short_term_investments_prior::row_not_found
CRWD,2026-01-31,2026,0001535527-26-000010,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'REVIEW_REQUIRED', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,effective_tax_rate;current_debt;short_term_investments;current_debt_prior;short_term_investments_prior,effective_tax_rate::pretax_income_not_positive;current_debt::zero_inference_role_not_found;short_term_investments::row_not_found;current_debt_prior::zero_inference_role_not_found;short_term_investments_prior::row_not_found
PANW,2021-07-31,2021,0001327567-21-000029,cash_and_equivalents,REVIEW_REQUIRED,,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",True,cash_and_equivalents,cash_and_equivalents::row_ambiguous
PANW,2021-07-31,2021,0001327567-21-000029,pretax_income,REVIEW_REQUIRED,,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True,pretax_income,pretax_income::row_not_found
PANW,2021-07-31,2021,0001327567-21-000029,effective_tax_rate,REVIEW_REQUIRED,,"לא ניתן לחשב Effective Tax Rate כי לא כל הרכיבים עברו PASS: {'pretax_income': 'REVIEW_REQUIRED', 'income_tax_expense': 'PASS'}",False,pretax_income,pretax_income::row_not_found
PANW,2021-07-31,2021,0001327567-21-000029,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'PASS', 'cash_and_equivalents': 'REVIEW_REQUIRED', 'short_term_investments': 'PASS'}",False,cash_and_equivalents,cash_and_equivalents::row_ambiguous
PANW,2021-07-31,2021,0001327567-21-000029,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'PASS', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'REVIEW_REQUIRED', 'short_term_investments': 'PASS'}",False,cash_and_equivalents,cash_and_equivalents::row_ambiguous
PANW,2021-07-31,2021,0001327567-21-000029,nopat,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'operating_income': 'PASS', 'effective_tax_rate': 'REVIEW_REQUIRED'}",False,pretax_income,pretax_income::row_not_found
PANW,2021-07-31,2021,0001327567-21-000029,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,cash_and_equivalents;cash_and_equivalents_prior,cash_and_equivalents::row_ambiguous;cash_and_equivalents_prior::row_ambiguous
PANW,2021-07-31,2021,0001327567-21-000029,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'REVIEW_REQUIRED', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,pretax_income;cash_and_equivalents;cash_and_equivalents_prior,pretax_income::row_not_found;cash_and_equivalents::row_ambiguous;cash_and_equivalents_prior::row_ambiguous
PANW,2022-07-31,2022,0001327567-22-000028,cash_and_equivalents,REVIEW_REQUIRED,,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",True,cash_and_equivalents,cash_and_equivalents::row_ambiguous
PANW,2022-07-31,2022,0001327567-22-000028,pretax_income,REVIEW_REQUIRED,,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True,pretax_income,pretax_income::row_not_found
PANW,2022-07-31,2022,0001327567-22-000028,effective_tax_rate,REVIEW_REQUIRED,,"לא ניתן לחשב Effective Tax Rate כי לא כל הרכיבים עברו PASS: {'pretax_income': 'REVIEW_REQUIRED', 'income_tax_expense': 'PASS'}",False,pretax_income,pretax_income::row_not_found
PANW,2022-07-31,2022,0001327567-22-000028,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'PASS', 'cash_and_equivalents': 'REVIEW_REQUIRED', 'short_term_investments': 'PASS'}",False,cash_and_equivalents,cash_and_equivalents::row_ambiguous
PANW,2022-07-31,2022,0001327567-22-000028,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'PASS', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'REVIEW_REQUIRED', 'short_term_investments': 'PASS'}",False,cash_and_equivalents,cash_and_equivalents::row_ambiguous
PANW,2022-07-31,2022,0001327567-22-000028,nopat,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'operating_income': 'PASS', 'effective_tax_rate': 'REVIEW_REQUIRED'}",False,pretax_income,pretax_income::row_not_found
PANW,2022-07-31,2022,0001327567-22-000028,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,cash_and_equivalents;cash_and_equivalents_prior,cash_and_equivalents::row_ambiguous;cash_and_equivalents_prior::row_ambiguous
PANW,2022-07-31,2022,0001327567-22-000028,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'REVIEW_REQUIRED', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,pretax_income;cash_and_equivalents;cash_and_equivalents_prior,pretax_income::row_not_found;cash_and_equivalents::row_ambiguous;cash_and_equivalents_prior::row_ambiguous
PANW,2023-07-31,2023,0001327567-23-000024,cash_and_equivalents,REVIEW_REQUIRED,,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",True,cash_and_equivalents,cash_and_equivalents::row_ambiguous
PANW,2023-07-31,2023,0001327567-23-000024,long_term_debt,REVIEW_REQUIRED,,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",True,long_term_debt,long_term_debt::ancestry_confirmed_absent
PANW,2023-07-31,2023,0001327567-23-000024,total_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'current_debt': 'PASS', 'long_term_debt': 'REVIEW_REQUIRED'}",False,long_term_debt,long_term_debt::ancestry_confirmed_absent
PANW,2023-07-31,2023,0001327567-23-000024,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'cash_and_equivalents': 'REVIEW_REQUIRED', 'short_term_investments': 'PASS'}",False,long_term_debt;cash_and_equivalents,long_term_debt::ancestry_confirmed_absent;cash_and_equivalents::row_ambiguous
PANW,2023-07-31,2023,0001327567-23-000024,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'REVIEW_REQUIRED', 'short_term_investments': 'PASS'}",False,long_term_debt;cash_and_equivalents,long_term_debt::ancestry_confirmed_absent;cash_and_equivalents::row_ambiguous
PANW,2023-07-31,2023,0001327567-23-000024,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,long_term_debt;cash_and_equivalents;long_term_debt_prior;cash_and_equivalents_prior,long_term_debt::ancestry_confirmed_absent;cash_and_equivalents::row_ambiguous;long_term_debt_prior::ancestry_confirmed_absent;cash_and_equivalents_prior::row_ambiguous
PANW,2023-07-31,2023,0001327567-23-000024,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'PASS', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,long_term_debt;cash_and_equivalents;long_term_debt_prior;cash_and_equivalents_prior,long_term_debt::ancestry_confirmed_absent;cash_and_equivalents::row_ambiguous;long_term_debt_prior::ancestry_confirmed_absent;cash_and_equivalents_prior::row_ambiguous
PANW,2024-07-31,2024,0001327567-24-000029,long_term_debt,REVIEW_REQUIRED,,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",True,long_term_debt,long_term_debt::ancestry_confirmed_absent
PANW,2024-07-31,2024,0001327567-24-000029,effective_tax_rate,REVIEW_REQUIRED,-1.608114944854801,"שיעור המס האפקטיבי המדווח (-1.608114944854801) מחוץ לטווח הסביר [0, 1].",True,effective_tax_rate,effective_tax_rate::outside_plausible_range
PANW,2024-07-31,2024,0001327567-24-000029,total_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'current_debt': 'PASS', 'long_term_debt': 'REVIEW_REQUIRED'}",False,long_term_debt,long_term_debt::ancestry_confirmed_absent
PANW,2024-07-31,2024,0001327567-24-000029,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,long_term_debt,long_term_debt::ancestry_confirmed_absent
PANW,2024-07-31,2024,0001327567-24-000029,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,long_term_debt,long_term_debt::ancestry_confirmed_absent
PANW,2024-07-31,2024,0001327567-24-000029,nopat,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'operating_income': 'PASS', 'effective_tax_rate': 'REVIEW_REQUIRED'}",False,effective_tax_rate,effective_tax_rate::outside_plausible_range
PANW,2024-07-31,2024,0001327567-24-000029,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,long_term_debt;long_term_debt_prior,long_term_debt::ancestry_confirmed_absent;long_term_debt_prior::ancestry_confirmed_absent
PANW,2024-07-31,2024,0001327567-24-000029,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'REVIEW_REQUIRED', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,effective_tax_rate;long_term_debt;long_term_debt_prior,effective_tax_rate::outside_plausible_range;long_term_debt::ancestry_confirmed_absent;long_term_debt_prior::ancestry_confirmed_absent
PANW,2025-07-31,2025,0001327567-25-000027,long_term_debt,REVIEW_REQUIRED,,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",True,long_term_debt,long_term_debt::ancestry_confirmed_absent
PANW,2025-07-31,2025,0001327567-25-000027,total_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'current_debt': 'PASS', 'long_term_debt': 'REVIEW_REQUIRED'}",False,long_term_debt,long_term_debt::ancestry_confirmed_absent
PANW,2025-07-31,2025,0001327567-25-000027,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,long_term_debt,long_term_debt::ancestry_confirmed_absent
PANW,2025-07-31,2025,0001327567-25-000027,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,long_term_debt,long_term_debt::ancestry_confirmed_absent
PANW,2025-07-31,2025,0001327567-25-000027,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,long_term_debt;long_term_debt_prior,long_term_debt::ancestry_confirmed_absent;long_term_debt_prior::ancestry_confirmed_absent
PANW,2025-07-31,2025,0001327567-25-000027,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'PASS', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,long_term_debt;long_term_debt_prior,long_term_debt::ancestry_confirmed_absent;long_term_debt_prior::ancestry_confirmed_absent
