ticker,report_date,fiscal_year,downstream_metric,chain_path,root_metric,root_cause,root_reason,is_primary_root_item
MU,2021-09-02,2021,cash_and_equivalents,cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True
MU,2021-09-02,2021,pretax_income,pretax_income,pretax_income,pretax_income::row_ambiguous,"לא ניתן לזהות שורת 'pretax_income' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 1, מתוכן 'attributable': 0, 'plain': 0",True
MU,2021-09-02,2021,effective_tax_rate,effective_tax_rate -> pretax_income,pretax_income,pretax_income::row_ambiguous,"לא ניתן לזהות שורת 'pretax_income' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 1, מתוכן 'attributable': 0, 'plain': 0",False
MU,2021-09-02,2021,adjusted_net_debt,adjusted_net_debt -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2021-09-02,2021,invested_capital,invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2021-09-02,2021,nopat,nopat -> effective_tax_rate -> pretax_income,pretax_income,pretax_income::row_ambiguous,"לא ניתן לזהות שורת 'pretax_income' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 1, מתוכן 'attributable': 0, 'plain': 0",False
MU,2021-09-02,2021,average_invested_capital,average_invested_capital -> invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2021-09-02,2021,average_invested_capital,average_invested_capital -> invested_capital_prior -> cash_and_equivalents_prior,cash_and_equivalents_prior,cash_and_equivalents_prior::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2021-09-02,2021,roic,roic -> nopat -> effective_tax_rate -> pretax_income,pretax_income,pretax_income::row_ambiguous,"לא ניתן לזהות שורת 'pretax_income' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 1, מתוכן 'attributable': 0, 'plain': 0",False
MU,2021-09-02,2021,roic,roic -> average_invested_capital -> invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2021-09-02,2021,roic,roic -> average_invested_capital -> invested_capital_prior -> cash_and_equivalents_prior,cash_and_equivalents_prior,cash_and_equivalents_prior::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2022-09-01,2022,cash_and_equivalents,cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True
MU,2022-09-01,2022,pretax_income,pretax_income,pretax_income,pretax_income::row_ambiguous,"לא ניתן לזהות שורת 'pretax_income' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 1, מתוכן 'attributable': 0, 'plain': 0",True
MU,2022-09-01,2022,effective_tax_rate,effective_tax_rate -> pretax_income,pretax_income,pretax_income::row_ambiguous,"לא ניתן לזהות שורת 'pretax_income' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 1, מתוכן 'attributable': 0, 'plain': 0",False
MU,2022-09-01,2022,adjusted_net_debt,adjusted_net_debt -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2022-09-01,2022,invested_capital,invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2022-09-01,2022,nopat,nopat -> effective_tax_rate -> pretax_income,pretax_income,pretax_income::row_ambiguous,"לא ניתן לזהות שורת 'pretax_income' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 1, מתוכן 'attributable': 0, 'plain': 0",False
MU,2022-09-01,2022,average_invested_capital,average_invested_capital -> invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2022-09-01,2022,average_invested_capital,average_invested_capital -> invested_capital_prior -> cash_and_equivalents_prior,cash_and_equivalents_prior,cash_and_equivalents_prior::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2022-09-01,2022,roic,roic -> nopat -> effective_tax_rate -> pretax_income,pretax_income,pretax_income::row_ambiguous,"לא ניתן לזהות שורת 'pretax_income' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 1, מתוכן 'attributable': 0, 'plain': 0",False
MU,2022-09-01,2022,roic,roic -> average_invested_capital -> invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2022-09-01,2022,roic,roic -> average_invested_capital -> invested_capital_prior -> cash_and_equivalents_prior,cash_and_equivalents_prior,cash_and_equivalents_prior::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2023-08-31,2023,cash_and_equivalents,cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True
MU,2023-08-31,2023,effective_tax_rate,effective_tax_rate,effective_tax_rate,effective_tax_rate::pretax_income_not_positive,Pretax Income אינו חיובי (-5658000000.0) — לא ניתן לחשב שיעור מס אפקטיבי מהימן.,True
MU,2023-08-31,2023,adjusted_net_debt,adjusted_net_debt -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2023-08-31,2023,invested_capital,invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2023-08-31,2023,nopat,nopat -> effective_tax_rate,effective_tax_rate,effective_tax_rate::pretax_income_not_positive,Pretax Income אינו חיובי (-5658000000.0) — לא ניתן לחשב שיעור מס אפקטיבי מהימן.,False
MU,2023-08-31,2023,average_invested_capital,average_invested_capital -> invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2023-08-31,2023,average_invested_capital,average_invested_capital -> invested_capital_prior -> cash_and_equivalents_prior,cash_and_equivalents_prior,cash_and_equivalents_prior::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2023-08-31,2023,roic,roic -> nopat -> effective_tax_rate,effective_tax_rate,effective_tax_rate::pretax_income_not_positive,Pretax Income אינו חיובי (-5658000000.0) — לא ניתן לחשב שיעור מס אפקטיבי מהימן.,False
MU,2023-08-31,2023,roic,roic -> average_invested_capital -> invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2023-08-31,2023,roic,roic -> average_invested_capital -> invested_capital_prior -> cash_and_equivalents_prior,cash_and_equivalents_prior,cash_and_equivalents_prior::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2024-08-29,2024,cash_and_equivalents,cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True
MU,2024-08-29,2024,adjusted_net_debt,adjusted_net_debt -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2024-08-29,2024,invested_capital,invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2024-08-29,2024,average_invested_capital,average_invested_capital -> invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2024-08-29,2024,average_invested_capital,average_invested_capital -> invested_capital_prior -> cash_and_equivalents_prior,cash_and_equivalents_prior,cash_and_equivalents_prior::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2024-08-29,2024,roic,roic -> average_invested_capital -> invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
MU,2024-08-29,2024,roic,roic -> average_invested_capital -> invested_capital_prior -> cash_and_equivalents_prior,cash_and_equivalents_prior,cash_and_equivalents_prior::row_not_found,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
CRWD,2022-01-31,2022,current_debt,current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,True
CRWD,2022-01-31,2022,pretax_income,pretax_income,pretax_income,pretax_income::row_not_found,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True
CRWD,2022-01-31,2022,short_term_investments,short_term_investments,short_term_investments,short_term_investments::row_not_found,לא נמצאה אף שורת 'short_term_investments' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True
CRWD,2022-01-31,2022,effective_tax_rate,effective_tax_rate -> pretax_income,pretax_income,pretax_income::row_not_found,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
CRWD,2022-01-31,2022,total_debt,total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2022-01-31,2022,adjusted_net_debt,adjusted_net_debt -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2022-01-31,2022,adjusted_net_debt,adjusted_net_debt -> short_term_investments,short_term_investments,short_term_investments::row_not_found,לא נמצאה אף שורת 'short_term_investments' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
CRWD,2022-01-31,2022,invested_capital,invested_capital -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2022-01-31,2022,invested_capital,invested_capital -> short_term_investments,short_term_investments,short_term_investments::row_not_found,לא נמצאה אף שורת 'short_term_investments' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
CRWD,2022-01-31,2022,nopat,nopat -> effective_tax_rate -> pretax_income,pretax_income,pretax_income::row_not_found,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
CRWD,2022-01-31,2022,average_invested_capital,average_invested_capital -> invested_capital -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2022-01-31,2022,average_invested_capital,average_invested_capital -> invested_capital -> short_term_investments,short_term_investments,short_term_investments::row_not_found,לא נמצאה אף שורת 'short_term_investments' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
CRWD,2022-01-31,2022,average_invested_capital,average_invested_capital -> invested_capital_prior -> total_debt_prior -> current_debt_prior,current_debt_prior,current_debt_prior::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2022-01-31,2022,average_invested_capital,average_invested_capital -> invested_capital_prior -> short_term_investments_prior,short_term_investments_prior,short_term_investments_prior::row_not_found,לא נמצאה אף שורת 'short_term_investments' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
CRWD,2022-01-31,2022,roic,roic -> nopat -> effective_tax_rate -> pretax_income,pretax_income,pretax_income::row_not_found,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
CRWD,2022-01-31,2022,roic,roic -> average_invested_capital -> invested_capital -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2022-01-31,2022,roic,roic -> average_invested_capital -> invested_capital -> short_term_investments,short_term_investments,short_term_investments::row_not_found,לא נמצאה אף שורת 'short_term_investments' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
CRWD,2022-01-31,2022,roic,roic -> average_invested_capital -> invested_capital_prior -> total_debt_prior -> current_debt_prior,current_debt_prior,current_debt_prior::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2022-01-31,2022,roic,roic -> average_invested_capital -> invested_capital_prior -> short_term_investments_prior,short_term_investments_prior,short_term_investments_prior::row_not_found,לא נמצאה אף שורת 'short_term_investments' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
CRWD,2023-01-31,2023,current_debt,current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,True
CRWD,2023-01-31,2023,pretax_income,pretax_income,pretax_income,pretax_income::row_not_found,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True
CRWD,2023-01-31,2023,effective_tax_rate,effective_tax_rate -> pretax_income,pretax_income,pretax_income::row_not_found,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
CRWD,2023-01-31,2023,total_debt,total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2023-01-31,2023,adjusted_net_debt,adjusted_net_debt -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2023-01-31,2023,invested_capital,invested_capital -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2023-01-31,2023,nopat,nopat -> effective_tax_rate -> pretax_income,pretax_income,pretax_income::row_not_found,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
CRWD,2023-01-31,2023,average_invested_capital,average_invested_capital -> invested_capital -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2023-01-31,2023,average_invested_capital,average_invested_capital -> invested_capital_prior -> total_debt_prior -> current_debt_prior,current_debt_prior,current_debt_prior::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2023-01-31,2023,roic,roic -> nopat -> effective_tax_rate -> pretax_income,pretax_income,pretax_income::row_not_found,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
CRWD,2023-01-31,2023,roic,roic -> average_invested_capital -> invested_capital -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2023-01-31,2023,roic,roic -> average_invested_capital -> invested_capital_prior -> total_debt_prior -> current_debt_prior,current_debt_prior,current_debt_prior::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2024-01-31,2024,current_debt,current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,True
CRWD,2024-01-31,2024,total_debt,total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2024-01-31,2024,adjusted_net_debt,adjusted_net_debt -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2024-01-31,2024,invested_capital,invested_capital -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2024-01-31,2024,average_invested_capital,average_invested_capital -> invested_capital -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2024-01-31,2024,average_invested_capital,average_invested_capital -> invested_capital_prior -> total_debt_prior -> current_debt_prior,current_debt_prior,current_debt_prior::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2024-01-31,2024,roic,roic -> average_invested_capital -> invested_capital -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2024-01-31,2024,roic,roic -> average_invested_capital -> invested_capital_prior -> total_debt_prior -> current_debt_prior,current_debt_prior,current_debt_prior::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2025-01-31,2025,current_debt,current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,True
CRWD,2025-01-31,2025,effective_tax_rate,effective_tax_rate,effective_tax_rate,effective_tax_rate::outside_plausible_range,"שיעור המס האפקטיבי המדווח (1.3043239080206843) מחוץ לטווח הסביר [0, 1].",True
CRWD,2025-01-31,2025,total_debt,total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2025-01-31,2025,adjusted_net_debt,adjusted_net_debt -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2025-01-31,2025,invested_capital,invested_capital -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2025-01-31,2025,nopat,nopat -> effective_tax_rate,effective_tax_rate,effective_tax_rate::outside_plausible_range,"שיעור המס האפקטיבי המדווח (1.3043239080206843) מחוץ לטווח הסביר [0, 1].",False
CRWD,2025-01-31,2025,average_invested_capital,average_invested_capital -> invested_capital -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2025-01-31,2025,average_invested_capital,average_invested_capital -> invested_capital_prior -> total_debt_prior -> current_debt_prior,current_debt_prior,current_debt_prior::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2025-01-31,2025,roic,roic -> nopat -> effective_tax_rate,effective_tax_rate,effective_tax_rate::outside_plausible_range,"שיעור המס האפקטיבי המדווח (1.3043239080206843) מחוץ לטווח הסביר [0, 1].",False
CRWD,2025-01-31,2025,roic,roic -> average_invested_capital -> invested_capital -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2025-01-31,2025,roic,roic -> average_invested_capital -> invested_capital_prior -> total_debt_prior -> current_debt_prior,current_debt_prior,current_debt_prior::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2026-01-31,2026,current_debt,current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,True
CRWD,2026-01-31,2026,short_term_investments,short_term_investments,short_term_investments,short_term_investments::row_not_found,לא נמצאה אף שורת 'short_term_investments' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True
CRWD,2026-01-31,2026,effective_tax_rate,effective_tax_rate,effective_tax_rate,effective_tax_rate::pretax_income_not_positive,Pretax Income אינו חיובי (-126989000.0) — לא ניתן לחשב שיעור מס אפקטיבי מהימן.,True
CRWD,2026-01-31,2026,total_debt,total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2026-01-31,2026,adjusted_net_debt,adjusted_net_debt -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2026-01-31,2026,adjusted_net_debt,adjusted_net_debt -> short_term_investments,short_term_investments,short_term_investments::row_not_found,לא נמצאה אף שורת 'short_term_investments' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
CRWD,2026-01-31,2026,invested_capital,invested_capital -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2026-01-31,2026,invested_capital,invested_capital -> short_term_investments,short_term_investments,short_term_investments::row_not_found,לא נמצאה אף שורת 'short_term_investments' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
CRWD,2026-01-31,2026,nopat,nopat -> effective_tax_rate,effective_tax_rate,effective_tax_rate::pretax_income_not_positive,Pretax Income אינו חיובי (-126989000.0) — לא ניתן לחשב שיעור מס אפקטיבי מהימן.,False
CRWD,2026-01-31,2026,average_invested_capital,average_invested_capital -> invested_capital -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2026-01-31,2026,average_invested_capital,average_invested_capital -> invested_capital -> short_term_investments,short_term_investments,short_term_investments::row_not_found,לא נמצאה אף שורת 'short_term_investments' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
CRWD,2026-01-31,2026,average_invested_capital,average_invested_capital -> invested_capital_prior -> total_debt_prior -> current_debt_prior,current_debt_prior,current_debt_prior::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
